PreferredLoginDevice,Gender,Complain,CityTier,SatisfactionScore,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_Unified Payments Interface,PreferredOrderCat_Grocery,PreferredOrderCat_Laptop & Accessory,PreferredOrderCat_Mobile Phone,PreferredOrderCat_Others,MaritalStatus_Married,MaritalStatus_Single,Tenure(months),WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,NumberOfAddress,OrderAmountHikeFromlastYear(%),CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.213478975386081,-0.19105146642583815,0.2112188860888068,-2.617682041387898,1.9413489327776714,-0.4688584841022697,-0.3791318511752656,-0.7908091655361434,-1.2537252391688294,-1.0613890625794902,0
1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.213478975386081,1.7208781842525238,-0.8686106972755356,0.29487722600614674,1.5392410646134667,0.9233742508638582,-1.0298978030401271,-0.7908091655361434,-1.2537252391688294,-0.7302216885518445,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7343320400066865,-0.31851344313772895,0.2112188860888068,1.265730315137495,-0.8734061443717616,-0.7473050310954953,2.8746979081490416,1.8230395244649253,0.9971082345596837,-0.12420375826095831,0
1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.213478975386081,1.593416207540633,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,-0.19041193710904417,2.22393195628418,1.387398076131414,0.7157540503436195,-0.31763978449522123,1
1.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37497183847214055,-0.06358948971394733,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,1.2018207978570836,-0.3791318511752656,-0.7908091655361434,-0.409662686520637,-0.4125213796417742,0
1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.213478975386081,-0.06358948971394733,-3.0282698640042205,1.265730315137495,-0.8734061443717616,-0.7473050310954953,0.27163410068959587,-0.35516771720263196,-0.691016870736701,-1.0152745668738539,1
1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0936922415412325,-0.8283613499852922,0.2112188860888068,1.265730315137495,-0.8734061443717616,-0.7473050310954953,-0.3791318511752656,-0.35516771720263196,-0.691016870736701,-0.2717293352307602,0
0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.46353529844179986,-0.955823326697183,1.2910484694531492,0.29487722600614674,1.9413489327776714,-0.7473050310954953,0.27163410068959587,-0.35516771720263196,-0.691016870736701,0.30449781464852005,1
1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.7343320400066865,-0.19105146642583815,-0.8686106972755356,0.29487722600614674,-0.06919040804335216,-0.19041193710904417,0.27163410068959587,0.9517566277979025,-0.691016870736701,-1.1032185830204435,0
1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.213478975386081,-0.7008993732734013,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,-0.19041193710904417,1.5731660044193188,0.9517566277979025,0.4343998661275554,-0.8253073301395727,1
1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4218291692005889,-0.31851344313772895,1.2910484694531492,1.265730315137495,-0.06919040804335216,-0.4688584841022697,-0.3791318511752656,0.0804737311308795,-0.409662686520637,-0.2031697309958314,0
1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.9426822338211944,-0.19105146642583815,-0.8686106972755356,-0.6759758631252014,1.9413489327776714,0.6449277038706326,-0.3791318511752656,-0.7908091655361434,2.966587524072132,-1.0993417006381112,0
0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.25518510462729194,-0.955823326697183,0.2112188860888068,0.29487722600614674,-1.2755140125359663,-0.4688584841022697,-0.3791318511752656,-0.7908091655361434,-0.12830850230457286,-0.5724937895232736,0
1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.8228954999763458,-0.8283613499852922,1.2910484694531492,0.29487722600614674,-0.8734061443717616,-0.4688584841022697,0.27163410068959587,-0.35516771720263196,1.2784624187757478,-0.3462062862597749,0
1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.37497183847214055,2.1032641143881965,0.2112188860888068,1.265730315137495,-0.4712982762075569,-0.4688584841022697,0.27163410068959587,-0.35516771720263196,-0.409662686520637,-0.18684601570180118,0
0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5833220322866485,0.19133446370983426,0.2112188860888068,0.29487722600614674,1.9413489327776714,-0.19041193710904417,-0.3791318511752656,-0.35516771720263196,1.841170787207876,0.2028826869431798,0
0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.2603363061145294,-0.44597541984961975,-0.8686106972755356,-2.617682041387898,2.343456800941876,-1.3041981250819463,2.8746979081490416,0.0804737311308795,0.7157540503436195,1.1174188362912438,0
1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.020762838424832,-0.06358948971394733,-3.0282698640042205,-0.6759758631252014,-0.06919040804335216,-1.3041981250819463,-1.0298978030401271,-0.35516771720263196,-0.409662686520637,-0.9873202044328263,0
0.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.213478975386081,2.1032641143881965,0.2112188860888068,0.29487722600614674,-1.2755140125359663,-1.3041981250819463,-0.3791318511752656,-0.7908091655361434,-0.12830850230457286,-0.8685651756687539,1
1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.213478975386081,-0.7008993732734013,-0.8686106972755356,0.29487722600614674,-0.8734061443717616,-1.0257515780887208,-0.3791318511752656,-0.7908091655361434,-0.409662686520637,-0.7100210908754815,0
1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.8541187738515351,0.19133446370983426,1.2910484694531492,0.29487722600614674,-0.4712982762075569,-1.0257515780887208,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.5292359439940929,0
1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4947585723169892,-0.8283613499852922,0.2112188860888068,0.29487722600614674,-0.8734061443717616,-0.4688584841022697,-0.3791318511752656,-0.35516771720263196,-0.409662686520637,-0.23622525446624346,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.25518510462729194,-0.31851344313772895,-0.8686106972755356,-0.6759758631252014,-0.06919040804335216,1.4802673448503092,-1.0298978030401271,-0.7908091655361434,0.4343998661275554,0.507115930735675,0
1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34374856459695124,0.31879644042172506,-0.8686106972755356,-0.6759758631252014,-0.4712982762075569,-1.0257515780887208,-0.3791318511752656,1.8230395244649253,0.7157540503436195,-0.6708441741698083,0
0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.10417509690725398,0.06387248699794347,-3.0282698640042205,-0.6759758631252014,-1.2755140125359663,0.36648115687740696,-1.0298978030401271,-0.7908091655361434,-0.691016870736701,-1.0307820964031826,0
1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8228954999763458,2.1032641143881965,1.2910484694531492,1.265730315137495,1.137133196449262,-0.4688584841022697,0.27163410068959587,0.0804737311308795,-0.9723710549527652,1.1349668302323264,0
1.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0936922415412325,-1.0832853034090737,1.2910484694531492,0.29487722600614674,-0.4712982762075569,0.36648115687740696,0.27163410068959587,-0.35516771720263196,0.15304568191149126,-0.4149699369358783,1
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.2603363061145294,-0.06358948971394733,-3.0282698640042205,-0.6759758631252014,-0.4712982762075569,0.9233742508638582,-1.0298978030401271,-0.7908091655361434,-0.409662686520637,-0.9781381145799344,0
1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.3020424353557403,-0.8283613499852922,1.2910484694531492,1.265730315137495,-0.4712982762075569,0.9233742508638582,-0.3791318511752656,-0.35516771720263196,-0.409662686520637,-0.3961976643477434,0
1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8541187738515351,-0.7008993732734013,1.2910484694531492,1.265730315137495,-0.4712982762075569,0.9233742508638582,-0.3791318511752656,0.0804737311308795,0.9971082345596837,1.3669676338487364,0
1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.9009761045799836,-0.19105146642583815,-0.8686106972755356,-0.6759758631252014,-0.4712982762075569,0.36648115687740696,0.27163410068959587,-0.35516771720263196,-0.691016870736701,-1.0785289636382223,0
1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.213478975386081,-0.44597541984961975,0.2112188860888068,1.265730315137495,0.33291746012085255,0.6449277038706326,2.8746979081490416,1.8230395244649253,0.7157540503436195,-0.3190681095834488,1
0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6145453061618378,-0.7008993732734013,1.2910484694531492,0.29487722600614674,2.343456800941876,-0.7473050310954953,-1.0298978030401271,0.0804737311308795,-0.409662686520637,1.7220084414939019,0
0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0936922415412325,-0.06358948971394733,0.2112188860888068,2.2365834042688433,-0.4712982762075569,1.2018207978570836,0.27163410068959587,-0.35516771720263196,-0.409662686520637,-0.12542803690801066,0
1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9009761045799836,-1.2107472801209647,0.2112188860888068,0.29487722600614674,1.9413489327776714,1.2018207978570836,0.9224000525544573,0.9517566277979025,-0.409662686520637,1.0629384364974164,0
1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.062468967666043,-0.8283613499852922,1.2910484694531492,0.29487722600614674,-0.8734061443717616,1.2018207978570836,1.5731660044193188,0.516115179464391,0.9971082345596837,-0.0878834917317402,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.015611636937594656,0.44625841713361586,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,0.36648115687740696,0.27163410068959587,0.0804737311308795,0.7157540503436195,-0.7041037440813955,0
0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.015611636937594656,1.4659542308287423,-3.0282698640042205,-0.6759758631252014,0.7350253282850573,-0.19041193710904417,-0.3791318511752656,-0.7908091655361434,-1.2537252391688294,-0.9718126749034974,0
1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.7343320400066865,-0.31851344313772895,0.2112188860888068,-0.6759758631252014,0.33291746012085255,-1.0257515780887208,-1.0298978030401271,-0.7908091655361434,0.7157540503436195,-0.03850425296729791,0
0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.781189370735135,2.1032641143881965,-0.8686106972755356,-2.617682041387898,-0.4712982762075569,-1.3041981250819463,-0.3791318511752656,0.0804737311308795,-0.691016870736701,1.124560461732382,0
1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.8541187738515351,-0.31851344313772895,0.2112188860888068,-0.6759758631252014,1.5392410646134667,-0.4688584841022697,-0.3791318511752656,-0.7908091655361434,-0.691016870736701,-0.6033048021407567,0
1.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.015611636937594656,0.06387248699794347,-0.8686106972755356,-0.6759758631252014,-0.4712982762075569,-1.0257515780887208,-1.0298978030401271,-0.7908091655361434,-0.9723710549527652,-0.7220598309048292,0
1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.3801230399593782,2.1032641143881965,-0.8686106972755356,0.29487722600614674,-0.06919040804335216,-1.0257515780887208,-1.0298978030401271,0.0804737311308795,-1.2537252391688294,1.3022849119961404,0
0.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6145453061618378,-0.5734373965615105,0.2112188860888068,0.29487722600614674,-0.4712982762075569,0.9233742508638582,2.22393195628418,2.258680972798437,-0.409662686520637,0.84052781561625,1
1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.10417509690725398,-0.06358948971394733,0.2112188860888068,0.29487722600614674,-0.06919040804335216,-0.4688584841022697,2.22393195628418,0.9517566277979025,0.9971082345596837,-0.237653579554471,0
1.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0936922415412325,0.9561063239811791,0.2112188860888068,0.29487722600614674,-0.06919040804335216,-0.4688584841022697,0.27163410068959587,-0.35516771720263196,-0.409662686520637,-0.5841244366702708,1
1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.5416159030454375,-1.3382092568328554,-0.8686106972755356,-0.6759758631252014,0.33291746012085255,-0.19041193710904417,-1.0298978030401271,-0.7908091655361434,-1.2537252391688294,2.365979009843409,0
1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.8541187738515351,2.1032641143881965,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,-0.7473050310954953,-1.0298978030401271,-0.7908091655361434,1.2784624187757478,-0.4000745467300756,0
1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34374856459695124,-0.31851344313772895,0.2112188860888068,0.29487722600614674,0.7350253282850573,0.9233742508638582,0.9224000525544573,0.0804737311308795,-0.409662686520637,0.6407663497055501,0
1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.213478975386081,-0.7008993732734013,-0.8686106972755356,1.265730315137495,-0.8734061443717616,-1.3041981250819463,2.8746979081490416,2.6943224211319485,0.9971082345596837,0.5436402437060682,1
0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.8541187738515351,1.4659542308287423,0.2112188860888068,0.29487722600614674,-0.4712982762075569,0.08803460988418141,-0.3791318511752656,-0.35516771720263196,-0.409662686520637,-0.6281984679641534,0
1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6145453061618378,1.2110302774049606,0.2112188860888068,1.265730315137495,-0.06919040804335216,-0.7473050310954953,-0.3791318511752656,-0.7908091655361434,-0.691016870736701,0.382443555177516,0
0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1353983707824433,0.9561063239811791,0.2112188860888068,1.265730315137495,-0.4712982762075569,-0.7473050310954953,-0.3791318511752656,-0.7908091655361434,-1.2537252391688294,-1.1111763942262833,0
1.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.3020424353557403,0.7011823705573975,0.2112188860888068,0.29487722600614674,-0.06919040804335216,-0.7473050310954953,-0.3791318511752656,-0.35516771720263196,0.9971082345596837,-0.05625629334955628,0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0936922415412325,-0.8283613499852922,1.2910484694531492,0.29487722600614674,1.5392410646134667,-0.4688584841022697,-0.3791318511752656,0.0804737311308795,-0.409662686520637,-0.3088657875246797,1
1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.6145453061618378,1.9758021376763055,1.2910484694531492,1.265730315137495,-0.4712982762075569,1.2018207978570836,-0.3791318511752656,-0.35516771720263196,1.2784624187757478,0.32163771570725225,0
1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6614026368902863,0.06387248699794347,0.2112188860888068,0.29487722600614674,0.7350253282850573,-0.19041193710904417,-0.3791318511752656,-0.35516771720263196,-0.9723710549527652,2.876095112781865,0
0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1353983707824433,0.5737203938455067,-0.8686106972755356,-0.6759758631252014,-0.8734061443717616,0.08803460988418141,-0.3791318511752656,-0.7908091655361434,-1.2537252391688294,-1.2695164325783803,0
1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.062468967666043,-0.8283613499852922,1.2910484694531492,1.265730315137495,-0.4712982762075569,-0.19041193710904417,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.6043250343466332,0
1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2239618307521026,-1.0832853034090737,1.2910484694531492,1.265730315137495,2.343456800941876,-0.4688584841022697,-0.3791318511752656,-0.35516771720263196,-0.9723710549527652,0.029647258385279898,1
1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.6614026368902863,-0.8283613499852922,0.2112188860888068,-0.6759758631252014,-0.06919040804335216,0.6449277038706326,-1.0298978030401271,0.0804737311308795,-1.2537252391688294,1.2239310785847934,0
1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.37497183847214055,2.1032641143881965,-0.8686106972755356,-0.6759758631252014,0.33291746012085255,-0.7473050310954953,-1.0298978030401271,1.8230395244649253,0.7157540503436195,-0.4706746153767581,0
0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.1353983707824433,-0.7008993732734013,0.2112188860888068,1.265730315137495,-0.4712982762075569,0.9233742508638582,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.8069431504337882,0
1.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37497183847214055,-0.7008993732734013,0.2112188860888068,-0.6759758631252014,-0.4712982762075569,-0.7473050310954953,-1.0298978030401271,-0.7908091655361434,-1.2537252391688294,0.40346033861858044,0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.6145453061618378,0.06387248699794347,0.2112188860888068,-0.6759758631252014,-0.4712982762075569,2.5940535328232115,-1.0298978030401271,-0.7908091655361434,-0.409662686520637,0.715855440058091,0
1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1822557015108917,1.9758021376763055,-0.8686106972755356,-0.6759758631252014,-0.4712982762075569,2.0371604388367603,2.8746979081490416,2.6943224211319485,1.841170787207876,0.18309018214916772,0
1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.062468967666043,1.9758021376763055,0.2112188860888068,0.29487722600614674,-0.4712982762075569,0.36648115687740696,-0.3791318511752656,-0.35516771720263196,0.15304568191149126,-0.6241175391406453,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9426822338211944,-0.955823326697183,0.2112188860888068,0.29487722600614674,2.343456800941876,2.0371604388367603,-1.0298978030401271,2.6943224211319485,0.9971082345596837,1.8479050956991132,0
1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.9739055076963837,1.4659542308287423,-0.8686106972755356,-2.617682041387898,-0.8734061443717616,-1.3041981250819463,2.8746979081490416,2.258680972798437,0.9971082345596837,0.45794073841240784,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.015611636937594656,1.2110302774049606,1.2910484694531492,0.29487722600614674,-0.4712982762075569,-0.4688584841022697,-0.3791318511752656,-0.35516771720263196,0.9971082345596837,-0.6290146537288547,0
1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7031087661314972,-0.8283613499852922,1.2910484694531492,1.265730315137495,0.7350253282850573,-0.19041193710904417,0.27163410068959587,-0.35516771720263196,-0.9723710549527652,-0.08053781984942675,0
1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.37497183847214055,-0.955823326697183,-0.8686106972755356,0.29487722600614674,-0.8734061443717616,-1.3041981250819463,-0.3791318511752656,-0.7908091655361434,-0.409662686520637,-0.6845152857285587,0
1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1353983707824433,0.9561063239811791,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,-0.7473050310954953,-1.0298978030401271,-0.7908091655361434,-1.2537252391688294,-1.127500109520314,1
0.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.015611636937594656,-0.06358948971394733,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,-0.7473050310954953,-0.3791318511752656,1.8230395244649253,0.7157540503436195,0.2241035168254194,0
1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5833220322866485,-0.955823326697183,0.2112188860888068,0.29487722600614674,-0.06919040804335216,2.0371604388367603,-1.0298978030401271,-0.7908091655361434,-1.2537252391688294,-0.1948038269076408,0
0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.37497183847214055,0.19133446370983426,-0.8686106972755356,0.29487722600614674,0.33291746012085255,-1.3041981250819463,-1.0298978030401271,-0.7908091655361434,0.9971082345596837,-0.662274223640442,0
1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10417509690725398,-1.2107472801209647,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,-0.7473050310954953,0.9224000525544573,0.0804737311308795,1.841170787207876,1.192916019526135,0
1.0,1.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0936922415412325,-0.06358948971394733,0.2112188860888068,-1.6468289522565496,-0.8734061443717616,2.0371604388367603,0.27163410068959587,-0.35516771720263196,-0.409662686520637,-0.07849735543767304,0
0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.46353529844179986,-1.2107472801209647,0.2112188860888068,-0.6759758631252014,-1.2755140125359663,0.36648115687740696,-1.0298978030401271,-0.7908091655361434,0.7157540503436195,-0.741240196375315,0
1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1353983707824433,-1.2107472801209647,-0.8686106972755356,0.29487722600614674,1.137133196449262,-1.0257515780887208,-0.3791318511752656,-0.7908091655361434,0.7157540503436195,-1.1177058803438957,0
0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.6614026368902863,-0.06358948971394733,-0.8686106972755356,-0.6759758631252014,0.33291746012085255,-0.19041193710904417,0.27163410068959587,2.6943224211319485,1.559816602991812,2.471266973489907,0
1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8228954999763458,2.1032641143881965,1.2910484694531492,1.265730315137495,1.137133196449262,-0.4688584841022697,0.27163410068959587,0.0804737311308795,-0.9723710549527652,1.6658956701706717,0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.37497183847214055,-0.44597541984961975,0.2112188860888068,1.265730315137495,0.7350253282850573,0.08803460988418141,-0.3791318511752656,-0.35516771720263196,-0.409662686520637,0.38427997314809453,0
1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-0.1353983707824433,-0.06358948971394733,-0.8686106972755356,0.29487722600614674,-0.8734061443717616,-0.7473050310954953,-1.0298978030401271,-0.7908091655361434,0.9971082345596837,-1.1283162952850154,0
1.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2239618307521026,0.9561063239811791,0.2112188860888068,0.29487722600614674,-0.06919040804335216,-0.7473050310954953,0.27163410068959587,-0.35516771720263196,-0.409662686520637,-0.21173968152519781,0
1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.062468967666043,-1.2107472801209647,0.2112188860888068,-0.6759758631252014,-0.8734061443717616,2.5940535328232115,1.5731660044193188,2.6943224211319485,0.7157540503436195,0.5544547050883636,0
1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0936922415412325,0.8286443472692883,0.2112188860888068,0.29487722600614674,1.9413489327776714,-0.19041193710904417,-0.3791318511752656,-0.35516771720263196,-0.9723710549527652,-0.08196614493765428,1
